gene_id	transcript_id(s)	length	effective_length	expected_count	TPM	FPKM	posterior_mean_count	posterior_standard_deviation_of_count	pme_TPM	pme_FPKM	TPM_ci_lower_bound	TPM_ci_upper_bound	FPKM_ci_lower_bound	FPKM_ci_upper_bound
ENSG00000204183.1	ENST00000374375.1	1734	1485.92	0	0	0	0	0	0.01	0.01	6.14E-08	0.025992	6.20E-08	0.026276
ENSG00000125965.4	"ENST00000374369.3,ENST00000374372.1"	2477.5	2229.42	0	0	0	0	0	0.01	0.01	0.000153506	0.027858	0.000175724	0.0281807
ENSG00000126001.11	"ENST00000342580.4,ENST00000397524.1,ENST00000397527.1,ENST00000420564.1,ENST00000422671.1,ENST00000425096.1,ENST00000425525.1,ENST00000425934.1,ENST00000446710.1,ENST00000461386.1,ENST00000465987.1,ENST00000474829.1,ENST00000476146.1,ENST00000487467.1"	4982.73	4734.66	4950	13.81	13.79	4950	0	14.43	14.58	13.2212	15.6454	13.3696	15.8198
ENSG00000125975.9	"ENST00000246199.2,ENST00000374345.4,ENST00000424444.1,ENST00000444723.1"	865.25	617.21	0	0	0	0	0	0.15	0.15	0.0124271	0.34731	0.0125069	0.35102
ENSG00000125991.14	"ENST00000279052.6,ENST00000348547.2,ENST00000357394.4,ENST00000411577.1,ENST00000413587.1,ENST00000416206.1,ENST00000438317.1,ENST00000442139.1,ENST00000447986.1,ENST00000451605.1,ENST00000461043.2,ENST00000465298.1,ENST00000475211.1,ENST00000476926.1,ENST00000482338.1,ENST00000486268.1,ENST00000488384.1,ENST00000488935.1,ENST00000489071.1,ENST00000492184.1,ENST00000496172.1"	1194.23	946.16	8122	113.4	113.21	8122	0	112.93	114.1	109.711	116.201	110.966	117.52
ENSG00000061656.5	"ENST00000374273.3,ENST00000430878.1,ENST00000454819.1,ENST00000462896.1,ENST00000463973.1,ENST00000468248.1,ENST00000498203.1"	952.45	704.4	269	5.04	5.04	269	0	5.24	5.29	4.37439	6.13018	4.42392	6.19861
ENSG00000214078.7	"ENST00000317619.3,ENST00000317677.5,ENST00000352393.4,ENST00000397442.1,ENST00000397443.1,ENST00000397445.1,ENST00000397446.1,ENST00000401607.2,ENST00000412056.1,ENST00000414664.1,ENST00000414711.1,ENST00000415920.1,ENST00000416778.1,ENST00000420363.1,ENST00000430570.1,ENST00000434795.1,ENST00000435747.1,ENST00000437100.1,ENST00000437340.1,ENST00000439669.1,ENST00000439806.2,ENST00000440240.1,ENST00000458038.1,ENST00000462352.1,ENST00000473373.1,ENST00000475146.1,ENST00000483359.1,ENST00000483495.1,ENST00000486021.1,ENST00000498056.1,ENST00000498814.1"	1218.33	970.27	2813.98	38.31	38.25	2814.31	15.62	39.44	39.85	37.2606	41.6515	37.6487	42.0885
ENSG00000272897.1	"ENST00000441563.1,ENST00000454607.1,ENST00000541176.2"	720.67	472.61	0	0	0	0.35	0.65	0.09	0.1	0.0104373	0.202713	0.0103982	0.204745
ENSG00000244462.3	"ENST00000359646.1,ENST00000374104.3,ENST00000374114.3,ENST00000424458.1,ENST00000431148.1,ENST00000435161.1"	4776.79	4528.72	12683.02	37	36.94	12682.37	15.62	36.7	37.08	34.8231	38.56	35.1743	38.953
ENSG00000244005.8	"ENST00000306750.3,ENST00000374085.1,ENST00000374092.4,ENST00000397425.1,ENST00000413203.1,ENST00000419569.1,ENST00000421540.1,ENST00000440385.1,ENST00000456462.1,ENST00000471137.1,ENST00000480655.1,ENST00000489163.1,ENST00000498084.1,ENST00000540053.1,ENST00000541387.1"	1317.51	1069.45	5075	62.69	62.59	5074.98	0.15	62.39	63.04	59.6817	65.0726	60.369	65.8207
ENSG00000125995.11	"ENST00000336695.4,ENST00000374072.1,ENST00000374077.3,ENST00000374078.1,ENST00000397416.1"	439.82	191.86	4671	321.61	321.09	4671	0	317.68	320.97	308.138	326.733	311.642	330.424
ENSG00000131051.16	"ENST00000253363.6,ENST00000338163.6,ENST00000361162.6,ENST00000374038.3,ENST00000397370.3,ENST00000403542.2,ENST00000407261.4,ENST00000412738.1,ENST00000416108.1,ENST00000416529.1,ENST00000425184.1,ENST00000426951.1,ENST00000429968.1,ENST00000433027.1,ENST00000434927.1,ENST00000442447.1,ENST00000444878.1,ENST00000448303.1,ENST00000449489.1,ENST00000453310.1,ENST00000455343.1,ENST00000461283.1,ENST00000461849.1,ENST00000463004.1,ENST00000463098.1,ENST00000465158.1,ENST00000468086.1,ENST00000470563.1,ENST00000471635.1,ENST00000475651.1,ENST00000476806.1,ENST00000477334.1,ENST00000481037.1,ENST00000482563.1,ENST00000487604.1,ENST00000490354.1,ENST00000490484.2,ENST00000492779.1,ENST00000493853.1,ENST00000494274.1,ENST00000495293.1,ENST00000496183.1,ENST00000498280.1,ENST00000528062.3"	1799.73	1551.66	20486	174.41	174.13	20486	0	174.66	176.47	169.89	179.728	171.707	181.661
ENSG00000025293.11	"ENST00000339089.6,ENST00000374000.4,ENST00000374012.3,ENST00000420233.1,ENST00000439301.1,ENST00000449988.1,ENST00000452270.1,ENST00000461122.1,ENST00000461405.1,ENST00000473943.1,ENST00000480940.1,ENST00000481202.1,ENST00000485604.1,ENST00000486408.1,ENST00000495338.1,ENST00000496305.1"	4749.44	4501.37	3397	9.97	9.95	3397	0	10.67	10.78	9.40919	11.9881	9.51324	12.119
ENSG00000171222.6	"ENST00000305978.2,ENST00000373991.3"	946.18	698.1	1823	34.5	34.44	1823	0	34.02	34.38	32.4474	35.6436	32.804	36.0347
ENSG00000149646.8	"ENST00000349339.1,ENST00000373973.3,ENST00000463258.2,ENST00000489667.1,ENST00000538900.1"	2427	2178.92	23	0.14	0.14	23	0	0.18	0.18	0.112757	0.244749	0.114433	0.24785
ENSG00000088367.16	"ENST00000202028.5,ENST00000338074.2,ENST00000373941.1,ENST00000373945.1,ENST00000373946.3,ENST00000373950.2,ENST00000406771.2,ENST00000427533.1,ENST00000430276.1,ENST00000432589.1,ENST00000432603.1,ENST00000441639.1,ENST00000447825.1,ENST00000451082.1,ENST00000452261.1,ENST00000454226.1,ENST00000479336.1"	2140.21	1892.13	107	0.73	0.73	107	0	1.1	1.12	0.740689	1.48263	0.749446	1.49916
ENSG00000269650.1	ENST00000597622.1	66	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000131043.7	"ENST00000320849.4,ENST00000373932.3,ENST00000397286.3"	2368.19	2120.11	3572	22.26	22.22	3572	0	21.96	22.19	21.2281	22.7344	21.4512	22.9744
ENSG00000080845.13	"ENST00000339266.5,ENST00000340491.4,ENST00000373907.2,ENST00000373913.3,ENST00000401952.2,ENST00000475894.1,ENST00000477195.1,ENST00000478910.1,ENST00000479220.1,ENST00000479951.1,ENST00000482037.1,ENST00000482872.1,ENST00000489701.1,ENST00000491207.1,ENST00000495241.1,ENST00000497862.1"	2726.36	2478.28	1323	7.05	7.04	1323	0	7.67	7.75	7.01529	8.39019	7.08567	8.47575
ENSG00000101335.5	"ENST00000279022.2,ENST00000346786.2"	1064.26	816.18	32	0.52	0.52	32	0	0.54	0.54	0.361474	0.72329	0.365476	0.731129
ENSG00000118707.5	"ENST00000373872.4,ENST00000373874.2,ENST00000557885.1,ENST00000558028.1,ENST00000558465.1,ENST00000560025.1,ENST00000561398.1"	3208.49	2960.41	3148	14.05	14.02	3148	0	14.09	14.24	13.4594	14.7268	13.5974	14.8784
ENSG00000259399.1	ENST00000558530.1	918	669.92	38.9	0.77	0.77	39.83	6.13	0.79	0.8	0.475592	1.13493	0.479471	1.14577
ENSG00000101084.12	"ENST00000342422.3,ENST00000344795.3,ENST00000373852.5,ENST00000483815.1,ENST00000491113.1,ENST00000492721.1,ENST00000494506.1"	1103.26	855.18	7712.1	119.13	118.94	7711.17	6.13	117.57	118.79	114.922	120.234	116.161	121.526
ENSG00000101082.9	"ENST00000262866.4,ENST00000360672.2"	2464	2215.92	0	0	0	0	0	0.01	0.01	0.000259194	0.0286087	0.000262012	0.0289201
ENSG00000101079.16	"ENST00000349004.1,ENST00000359675.2,ENST00000373773.3,ENST00000373803.2,ENST00000422536.1,ENST00000540765.1"	2964	2715.92	2236	10.88	10.86	2236	0	10.82	10.93	10.364	11.2681	10.4774	11.3917
ENSG00000149636.11	"ENST00000373734.4,ENST00000373740.3,ENST00000373745.3,ENST00000373750.4,ENST00000426836.1,ENST00000438549.1,ENST00000447406.1,ENST00000448110.2,ENST00000473615.1,ENST00000480153.1,ENST00000492703.1"	2129.98	1881.9	3210	22.53	22.5	3210	0	22.51	22.74	21.5855	23.4285	21.8163	23.6812
ENSG00000149639.10	"ENST00000237536.4,ENST00000279034.6,ENST00000357779.3,ENST00000456801.2,ENST00000463491.1,ENST00000465671.1"	13263.74	13015.65	4498	4.57	4.56	4498	0	4.6	4.65	4.34771	4.86152	4.39495	4.91449
ENSG00000101342.5	"ENST00000217320.3,ENST00000436941.1,ENST00000602922.1"	1570	1321.92	0	0	0	0	0	0.03	0.03	0.00287417	0.0688134	0.00295213	0.0696132
ENSG00000101347.7	"ENST00000262878.4,ENST00000373694.5,ENST00000465985.1"	4676.89	4428.81	1901	5.67	5.66	1901	0	5.69	5.75	5.36942	6.03547	5.42588	6.09925
ENSG00000080839.7	"ENST00000344359.3,ENST00000373664.3,ENST00000525052.1,ENST00000527999.1"	5612.68	5364.6	3397	8.37	8.35	3397	0	8.75	8.85	8.0836	9.54387	8.17338	9.64961
ENSG00000269846.1	ENST00000598590.1	1394	1145.92	20	0.23	0.23	20	0	0.24	0.24	0.142705	0.341622	0.144086	0.345148
ENSG00000101353.10	"ENST00000217333.8,ENST00000343811.4,ENST00000400440.2,ENST00000400441.3,ENST00000417458.1,ENST00000421643.1,ENST00000422138.1,ENST00000434295.1,ENST00000441008.2,ENST00000466091.1"	858.2	610.17	50	1.08	1.08	50	0	1.16	1.18	0.720402	1.6315	0.728861	1.64993
ENSG00000118705.12	"ENST00000237530.6,ENST00000373622.5,ENST00000373632.4,ENST00000437329.1,ENST00000456102.1,ENST00000456400.1,ENST00000462163.1,ENST00000470352.1"	2425.11	2177.03	22752	138.06	137.83	22752	0	136.45	137.87	134.423	138.51	135.868	139.992
ENSG00000118702.5	"ENST00000237527.3,ENST00000373611.2,ENST00000373614.2"	468	220.03	0	0	0	0	0	0.2	0.21	0.0194154	0.447586	0.0196268	0.452465
ENSG00000101363.8	"ENST00000373605.3,ENST00000373606.3,ENST00000397150.1,ENST00000397151.1,ENST00000397152.3,ENST00000397156.3"	1299.72	1051.64	1577	19.81	19.78	1577	0	19.61	19.81	18.6259	20.6075	18.828	20.8311
ENSG00000197122.7	"ENST00000358208.4,ENST00000360723.4,ENST00000373558.2,ENST00000373567.2,ENST00000373578.2,ENST00000445403.1,ENST00000467556.1,ENST00000472968.1,ENST00000477066.1,ENST00000477475.1,ENST00000489153.1,ENST00000493775.1,ENST00000497734.1"	3834.37	3586.3	941	3.47	3.46	941	0	3.82	3.86	3.42124	4.25039	3.45742	4.29585
ENSG00000166619.8	"ENST00000373537.2,ENST00000397131.1,ENST00000397134.1,ENST00000397135.1,ENST00000397137.1,ENST00000411780.1,ENST00000414080.1,ENST00000414542.2,ENST00000432507.1,ENST00000445723.1,ENST00000447625.1,ENST00000456058.1,ENST00000467603.1"	2067.85	1819.77	3635	26.39	26.34	3635	0	26.61	26.88	25.6937	27.5291	25.9717	27.8279
ENSG00000053438.7	"ENST00000062104.2,ENST00000346199.2"	1251.5	1003.42	0	0	0	0	0	0.03	0.03	0.00071501	0.0628216	0.000606828	0.0633717
ENSG00000132792.14	"ENST00000361383.6,ENST00000373469.1,ENST00000373473.1,ENST00000405275.2,ENST00000447935.1,ENST00000472237.1,ENST00000473857.1,ENST00000481674.1"	1593.7	1345.62	3616	35.5	35.44	3616	0	35.24	35.61	33.8022	36.6141	34.2174	37.0599
ENSG00000132821.7	"ENST00000373458.3,ENST00000373459.4,ENST00000373461.4,ENST00000448944.1"	1338.5	1090.43	0	0	0	0	0	0.07	0.07	0.0095281	0.149352	0.00911725	0.150473
ENSG00000101407.8	"ENST00000373447.3,ENST00000373448.2,ENST00000449821.1,ENST00000473288.1,ENST00000487362.1"	3828.26	3580.18	5497	20.28	20.25	5497	0	20.13	20.34	19.5549	20.6829	19.7829	20.9231
ENSG00000101413.7	"ENST00000373433.4,ENST00000449186.2,ENST00000462548.2,ENST00000471511.1,ENST00000484683.1,ENST00000495457.1"	3571.06	3322.98	5542	22.03	22	5542	0	22.07	22.29	21.1485	23.0097	21.3797	23.2606
ENSG00000198959.7	"ENST00000361475.2,ENST00000373403.3,ENST00000453095.1,ENST00000468262.1,ENST00000469269.1,ENST00000474777.1,ENST00000536701.1,ENST00000536724.1"	3737.2	3489.12	9149	34.64	34.58	9149	0	34.28	34.63	33.4201	35.1245	33.7965	35.5192
ENSG00000149633.7	"ENST00000279024.4,ENST00000435901.1,ENST00000460881.1,ENST00000484362.1,ENST00000487506.1,ENST00000496900.1"	2784.33	2536.25	0	0	0	0	0	0.05	0.05	0.0100017	0.10453	0.010087	0.105665
ENSG00000101425.8	"ENST00000262865.4,ENST00000417318.1,ENST00000418004.1,ENST00000451435.1,ENST00000479646.1,ENST00000489039.1,ENST00000489102.1,ENST00000490381.1"	1041.25	793.24	0	0	0	0	0	0.43	0.44	0.0951049	0.879536	0.0959688	0.888905
ENSG00000129988.5	ENST00000217407.2	1961	1712.92	0	0	0	0	0	0.01	0.01	2.81E-07	0.022831	2.84E-07	0.0230847
ENSG00000170471.10	"ENST00000262879.6,ENST00000397038.1,ENST00000397040.1,ENST00000397042.3,ENST00000438490.1,ENST00000461147.1,ENST00000461423.1,ENST00000490114.1,ENST00000495949.1,ENST00000537204.1"	6686.4	6438.32	4105	8.42	8.41	4105	0	8.42	8.51	7.97238	8.8766	8.06063	8.97487
ENSG00000182035.7	"ENST00000373348.3,ENST00000416116.1,ENST00000470147.1,ENST00000537425.1"	601.25	353.23	0	0	0	0	0	0.17	0.17	0.0272967	0.359557	0.027576	0.363369
ENSG00000124143.6	"ENST00000243967.4,ENST00000373345.4,ENST00000373346.3,ENST00000414158.1"	1548.5	1300.44	0	0	0	0	0	0.08	0.08	0.007868	0.174176	0.00798756	0.17612
ENSG00000101438.3	ENST00000217420.1	2574	2325.92	0	0	0	0	0	0.01	0.01	9.51E-08	0.0168412	9.62E-08	0.0170275
ENSG00000101442.8	ENST00000243903.4	2236	1987.92	2282	15.16	15.14	2282	0	14.95	15.11	14.3424	15.5667	14.4843	15.7215
ENSG00000101445.5	"ENST00000299824.1,ENST00000373331.2,ENST00000463749.1,ENST00000468265.1"	6245.44	5997.36	2091	4.61	4.6	2091	0	5.37	5.42	4.48349	6.61173	4.53154	6.68242
ENSG00000101447.9	ENST00000217429.4	2429	2180.92	4248	25.73	25.69	4248	0	25.37	25.63	24.6028	26.1219	24.8743	26.4086
ENSG00000101452.10	"ENST00000252011.3,ENST00000373323.4,ENST00000373325.2,ENST00000449559.1,ENST00000482619.1,ENST00000484417.1,ENST00000493450.1"	2820.17	2572.09	2625	13.48	13.46	2625	0	13.5	13.64	12.2109	14.77	12.3481	14.9361
ENSG00000204103.2	"ENST00000373313.2,ENST00000396967.1"	2603	2354.92	0	0	0	0	0	0.01	0.01	0.000204511	0.0310899	0.000237006	0.0314513
ENSG00000198900.5	ENST00000361337.2	3738	3489.92	9892	37.44	37.38	9892	0	36.91	37.3	36.1665	37.6209	36.5874	38.055
ENSG00000124181.10	"ENST00000244007.3,ENST00000373271.1,ENST00000373272.2,ENST00000461641.1,ENST00000465571.1,ENST00000470528.1,ENST00000473632.1,ENST00000477870.1,ENST00000483175.1,ENST00000483646.1,ENST00000490253.1,ENST00000492148.1,ENST00000599785.1,ENST00000607954.1,ENST00000608689.1,ENST00000608885.1,ENST00000609257.1,ENST00000609821.1"	2616.77	2368.71	5268	29.38	29.33	5268	0	30.14	30.46	27.5393	32.7126	27.8805	33.1112
ENSG00000174306.17	"ENST00000309060.3,ENST00000373261.1,ENST00000419740.2,ENST00000421422.1,ENST00000432768.2,ENST00000436099.2,ENST00000436440.2,ENST00000441102.2,ENST00000485686.2,ENST00000487057.1,ENST00000540170.1,ENST00000544979.2,ENST00000557816.1,ENST00000558993.1,ENST00000559028.1,ENST00000559234.1,ENST00000559296.1,ENST00000559436.1,ENST00000560361.1,ENST00000560364.1,ENST00000560456.1,ENST00000560759.1,ENST00000561291.1"	8560.91	8312.83	1332	2.12	2.11	1332	0	8.74	8.83	3.33086	16.0711	3.36989	16.2484
ENSG00000132793.7	"ENST00000373257.3,ENST00000445975.1,ENST00000491528.1,ENST00000496565.1"	3205.91	2957.84	1674	7.48	7.46	1674	0	7.48	7.56	6.86195	8.10479	6.93479	8.19106
ENSG00000183798.4	ENST00000332312.3	3796	3547.92	3	0.01	0.01	3	0	0.01	0.01	0.00247932	0.0290802	0.00250551	0.0293919
ENSG00000124177.10	"ENST00000309279.7,ENST00000373222.3,ENST00000373233.3,ENST00000440647.1,ENST00000440697.1,ENST00000470470.1,ENST00000476641.1,ENST00000480022.1,ENST00000482596.1"	9000.93	8752.86	4217	6.36	6.35	4217	0	6.58	6.65	5.9767	7.21189	6.04507	7.29416
ENSG00000196090.8	"ENST00000356100.2,ENST00000373184.1,ENST00000373187.1,ENST00000373190.1,ENST00000373193.3,ENST00000373198.4,ENST00000373201.1,ENST00000485499.1"	11029.38	10786.3	0	0	0	0	0	0.01	0.01	0.00254776	0.0128829	0.00257588	0.0130234
ENSG00000124193.10	"ENST00000244020.3,ENST00000483871.2"	3118.42	2870.34	15656.98	72.06	71.94	15656.98	0.17	71.05	71.79	69.6469	72.4332	70.4214	73.2373
ENSG00000185513.10	"ENST00000373133.1,ENST00000373134.1,ENST00000373135.3,ENST00000418998.1,ENST00000422861.1,ENST00000427442.2,ENST00000430781.2,ENST00000434666.1,ENST00000439769.1,ENST00000444063.1,ENST00000445228.1,ENST00000457824.1,ENST00000468336.1,ENST00000471977.2,ENST00000473289.1,ENST00000473981.1,ENST00000483547.1,ENST00000485334.1,ENST00000494117.1,ENST00000497347.1"	1702.76	1454.7	1253	11.38	11.36	1253	0	11.92	12.04	10.6035	13.243	10.7174	13.386
ENSG00000101049.10	"ENST00000341458.4,ENST00000373077.1,ENST00000373092.3,ENST00000373100.1,ENST00000412111.1,ENST00000423407.3,ENST00000426287.1,ENST00000485914.1,ENST00000496343.1"	1884.03	1635.95	17	0.14	0.14	17	0	0.3	0.3	0.147459	0.486512	0.148877	0.491572
ENSG00000101052.8	"ENST00000373030.3,ENST00000373039.4,ENST00000460014.1,ENST00000461012.1,ENST00000467024.1,ENST00000468420.1,ENST00000471199.1,ENST00000476986.1,ENST00000486243.1"	1389.66	1141.6	1056	12.22	12.2	1056	0	13.67	13.81	11.6715	15.9775	11.8216	16.1745
ENSG00000101057.11	"ENST00000217026.4,ENST00000396863.4"	2611.27	2363.19	8045	44.97	44.9	8045	0	44.34	44.8	43.3772	45.3142	43.8586	45.8157
ENSG00000124196.5	"ENST00000373003.1,ENST00000373005.2"	647	398.97	0	0	0	0	0	0.08	0.08	0.000887979	0.211118	0.000897739	0.213422
ENSG00000124191.13	"ENST00000341197.4,ENST00000358131.5,ENST00000372999.1,ENST00000413823.1,ENST00000423191.2,ENST00000435864.2"	2041	1792.92	0	0	0	0	0	0.05	0.05	0.0133566	0.0880567	0.0135096	0.089021
ENSG00000149596.6	"ENST00000342272.3,ENST00000372980.3"	3355	3106.92	0	0	0	0	0	0.01	0.01	0.000207871	0.0268388	0.00021016	0.0271359
ENSG00000132823.6	"ENST00000255174.2,ENST00000372970.2"	1572	1323.92	1469	14.66	14.63	1469	0	14.47	14.62	13.7235	15.2046	13.8787	15.376
ENSG00000124194.11	"ENST00000342560.5,ENST00000372952.3,ENST00000438466.1,ENST00000445952.1,ENST00000447658.1,ENST00000537864.1"	880	631.92	14	0.29	0.29	14	0	0.41	0.41	0.227299	0.603184	0.234789	0.614823
ENSG00000197296.5	ENST00000396825.3	4597	4348.92	499	1.52	1.51	499	0	1.5	1.51	1.36652	1.62991	1.38118	1.64738
ENSG00000101074.3	ENST00000217043.2	1377	1128.92	0	0	0	0	0	0.01	0.01	2.70E-07	0.0350168	2.73E-07	0.0353925
ENSG00000101076.12	"ENST00000316099.4,ENST00000316673.4,ENST00000372920.1,ENST00000415691.2,ENST00000443598.2,ENST00000457232.1,ENST00000609262.1,ENST00000609795.1"	1192	943.92	14	0.2	0.2	14	0	0.27	0.27	0.139729	0.401152	0.141339	0.405568
ENSG00000168746.6	"ENST00000306731.4,ENST00000372910.3"	556.5	308.5	0	0	0	0	0	0.11	0.11	0.00147909	0.272851	0.00149513	0.27593
ENSG00000124120.6	"ENST00000262605.4,ENST00000372904.3,ENST00000372906.2,ENST00000456317.1,ENST00000461134.1"	6015.09	5767.01	837	1.92	1.91	837	0	1.96	1.98	1.80383	2.11138	1.82301	2.13399
ENSG00000132824.9	"ENST00000255175.1,ENST00000342374.4,ENST00000411544.1,ENST00000468234.1,ENST00000541235.1"	3883.96	3635.88	7860	28.56	28.51	7860	0	28.39	28.68	27.2226	29.5765	27.5116	29.8942
ENSG00000168734.9	"ENST00000349959.3,ENST00000372882.3,ENST00000372886.1,ENST00000372887.1,ENST00000372889.1,ENST00000372891.3,ENST00000372892.3,ENST00000372894.3,ENST00000477390.1"	1227.17	979.09	313	4.22	4.22	313	0	4.6	4.65	3.9731	5.26846	4.0155	5.32551
ENSG00000269605.1	ENST00000597250.1	72	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196839.8	"ENST00000372874.4,ENST00000464097.1,ENST00000492931.1,ENST00000535573.1,ENST00000536076.1,ENST00000536532.1,ENST00000537820.1,ENST00000539235.1,ENST00000545776.1"	1476.66	1228.58	617	6.63	6.62	617	0	6.79	6.86	6.23294	7.34731	6.30077	7.42711
ENSG00000064205.6	"ENST00000190983.4,ENST00000372865.4,ENST00000372868.2,ENST00000465000.1,ENST00000471629.1,ENST00000497421.1"	1701.5	1453.42	0	0	0	0	0	0.07	0.07	0.0147557	0.128091	0.0149119	0.129462
ENSG00000124249.5	ENST00000372861.3	1320	1071.92	41	0.51	0.5	41	0	0.51	0.52	0.362898	0.667786	0.366781	0.674949
ENSG00000101098.8	"ENST00000372851.3,ENST00000541604.2"	5203	4954.92	11	0.03	0.03	11	0	0.05	0.05	0.0183997	0.0865186	0.0186029	0.0874439
ENSG00000166913.8	"ENST00000353703.4,ENST00000372839.3,ENST00000428262.1,ENST00000445830.1,ENST00000477896.1,ENST00000479421.1,ENST00000479758.1"	2938.43	2690.35	12042	59.13	59.03	12042	0	58.54	59.15	57.3586	59.7767	57.9754	60.4174
ENSG00000101104.8	"ENST00000217073.2,ENST00000217074.4,ENST00000217075.2,ENST00000255136.3,ENST00000372819.1,ENST00000372822.2,ENST00000372824.1,ENST00000372826.2,ENST00000465761.1,ENST00000474208.1,ENST00000476056.1,ENST00000479873.1,ENST00000481196.1,ENST00000482486.1,ENST00000489068.1,ENST00000490798.1,ENST00000537323.1"	1386.55	1138.48	5743	66.64	66.53	5743	0	66.28	66.97	63.5056	69.1243	64.2022	69.8836
ENSG00000025772.7	ENST00000372813.3	2062	1813.92	4566	33.25	33.2	4566	0	32.79	33.12	31.8477	33.7468	32.1748	34.095
ENSG00000101109.7	"ENST00000372801.1,ENST00000372806.3,ENST00000396731.4,ENST00000474717.1,ENST00000480745.1,ENST00000487587.1,ENST00000488618.1,ENST00000499879.2"	5639.61	5391.53	5761	14.12	14.09	5761	0	14.1	14.25	13.6337	14.5889	13.7743	14.7397
ENSG00000124134.4	"ENST00000306117.1,ENST00000537075.1"	3333.5	3085.42	0	0	0	0	0	0.01	0.01	0.000232327	0.0249138	0.000234878	0.0251911
ENSG00000175121.7	"ENST00000307971.4,ENST00000372789.4"	1026	777.92	0	0	0	0	0	0.03	0.03	0.00039626	0.0794727	0.000441292	0.0803689
ENSG00000168703.5	ENST00000372785.3	775	526.93	0	0	0	0	0	0.02	0.02	3.27E-08	0.0733876	3.31E-08	0.0741873
ENSG00000124102.4	ENST00000243924.3	577	328.97	0	0	0	0	0	0.04	0.04	3.60E-07	0.118118	3.64E-07	0.119403
ENSG00000124233.10	"ENST00000244069.6,ENST00000372781.3"	1464	1215.92	0	0	0	0	0	0.02	0.02	0.000501994	0.0528131	0.000480426	0.0533728
ENSG00000124157.6	ENST00000372769.3	2051	1802.92	0	0	0	0	0	0.01	0.01	8.99E-07	0.0218099	9.08E-07	0.0220426
ENSG00000124107.5	ENST00000338380.2	596	347.96	0	0	0	0	0	0.04	0.04	8.90E-07	0.112695	8.99E-07	0.113909
ENSG00000124159.11	"ENST00000342716.4,ENST00000353917.5,ENST00000360607.6,ENST00000372751.4,ENST00000372754.1,ENST00000372756.1,ENST00000537548.1"	2007	1758.92	2	0.02	0.01	2	0	0.07	0.07	0.0259858	0.109178	0.0263459	0.110422
ENSG00000124232.6	"ENST00000343694.3,ENST00000372741.3,ENST00000372743.1,ENST00000464504.1"	1447.75	1199.67	0	0	0	0	0	0.06	0.06	0.00739416	0.120196	0.00757742	0.1216
ENSG00000124145.5	"ENST00000372733.3,ENST00000537976.1"	2262.82	2014.74	863	5.66	5.65	863	0	5.61	5.66	5.10898	6.08736	5.16333	6.15201
ENSG00000204070.5	"ENST00000243918.5,ENST00000372727.1,ENST00000414310.1,ENST00000426004.1,ENST00000453003.1,ENST00000457307.1,ENST00000461890.1,ENST00000479779.1"	1893.25	1645.2	1907	15.31	15.29	1906.36	1.05	15.56	15.72	14.1811	16.9686	14.3319	17.15
ENSG00000254806.1	"ENST00000419593.1,ENST00000452133.1,ENST00000458187.1,ENST00000475242.1"	797.25	549.2	0	0	0	3.92	3.8	0.19	0.19	0.0325655	0.37525	0.0336199	0.38004
ENSG00000124251.6	"ENST00000372726.3,ENST00000468375.1,ENST00000488588.1,ENST00000494455.1,ENST00000537995.1"	740.2	492.16	0	0	0	0	0	0.17	0.18	0.0340363	0.345281	0.0357864	0.350428
ENSG00000244274.3	"ENST00000357275.2,ENST00000360981.4,ENST00000372710.3,ENST00000372712.2,ENST00000372717.1,ENST00000372720.3,ENST00000372722.3,ENST00000372723.3,ENST00000443296.1"	1117.01	868.93	3044	46.28	46.2	3040.73	3.13	45.67	46.15	44.0576	47.3206	44.5166	47.8162
ENSG00000124155.12	"ENST00000279035.9,ENST00000279036.6,ENST00000341555.5,ENST00000372689.5,ENST00000432270.1,ENST00000455050.2,ENST00000535404.1,ENST00000543458.2,ENST00000545755.1"	2173.08	1925	2920	20.04	20.01	2920	0	20.1	20.31	19.2812	20.9205	19.4926	21.1493
ENSG00000269549.1	ENST00000595203.1	3150	2901.92	0	0	0	0	0	0	0	3.69E-08	0.0134465	3.73E-08	0.0135932
ENSG00000268111.1	ENST00000599747.1	60	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101443.13	"ENST00000217425.5,ENST00000339946.3,ENST00000342873.3,ENST00000372676.3,ENST00000447118.1,ENST00000462062.1,ENST00000488143.1"	572.29	324.28	0	0	0	0	0	0.38	0.38	0.108829	0.714254	0.110321	0.722293
